Число вычислений значений целевой функции до остановки: 166
Итоговое решение: (2;1.1875;-0.4375) = 5.60156
Время работы алгоритма: 0.044 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(3,000000;0,000000;1,000000),	10,000000
(1,000000;3,000000;0,000000),	10,000000

(2,000000;1,000000;-1,000000),	6,000000
(3,000000;0,000000;1,000000),	10,000000
(1,000000;3,000000;0,000000),	10,000000

(2,000000;1,000000;-1,000000),	6,000000
(2,500000;0,500000;0,000000),	6,500000
(1,500000;2,000000;-0,500000),	6,500000

(2,000000;1,000000;-1,000000),	6,000000
(2,250000;0,750000;-0,500000),	5,875000
(1,750000;1,500000;-0,750000),	5,875000

(2,000000;1,250000;-0,250000),	5,625000
(2,250000;0,750000;-0,500000),	5,875000
(1,750000;1,500000;-0,750000),	5,875000

(2,000000;1,250000;-0,250000),	5,625000
(2,125000;1,000000;-0,375000),	5,656250
(1,875000;1,375000;-0,500000),	5,656250

(2,000000;1,250000;-0,250000),	5,625000
(2,062500;1,125000;-0,312500),	5,617188
(1,937500;1,312500;-0,375000),	5,617188

(2,000000;1,187500;-0,437500),	5,601562
(2,062500;1,125000;-0,312500),	5,617188
(1,937500;1,312500;-0,375000),	5,617188

(2,000000;1,187500;-0,437500),	5,601562
(2,031250;1,156250;-0,375000),	5,603516
(1,968750;1,250000;-0,406250),	5,603516

