Число вычислений значений целевой функции до остановки: 170
Итоговое решение: (0.0625;1.1875;2.40625) = 7.2041
Время работы алгоритма: 0.036 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(1,000000;0,000000;3,000000),	10,000000
(0,000000;0,000000;3,000000),	9,000000

(1,000000;1,000000;2,500000),	8,250000
(0,500000;0,000000;3,000000),	9,250000
(0,000000;0,000000;3,000000),	9,000000

(1,000000;1,000000;2,500000),	8,250000
(0,500000;1,500000;2,250000),	7,562500
(0,000000;0,000000;3,000000),	9,000000

(0,750000;1,250000;2,375000),	7,765625
(0,500000;1,500000;2,250000),	7,562500
(0,250000;0,750000;2,625000),	7,515625

(-0,375000;0,875000;2,562500),	7,472656
(0,500000;1,500000;2,250000),	7,562500
(0,250000;0,750000;2,625000),	7,515625

(-0,375000;0,875000;2,562500),	7,472656
(0,062500;1,187500;2,406250),	7,204102
(-0,062500;0,812500;2,593750),	7,391602

(0,375000;1,125000;2,437500),	7,347656
(0,062500;1,187500;2,406250),	7,204102
(-0,062500;0,812500;2,593750),	7,391602

(0,218750;1,156250;2,421875),	7,250244
(0,062500;1,187500;2,406250),	7,204102
(0,000000;1,000000;2,500000),	7,250000

(0,140625;1,171875;2,414062),	7,220764
(0,062500;1,187500;2,406250),	7,204102
(0,031250;1,093750;2,453125),	7,215088

