Число вычислений значений целевой функции до остановки: 176
Итоговое решение: (0.800781;0.00976562;-0.398438) = 0.800098
Время работы алгоритма: 0.04 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(1,000000;1,000000;0,000000),	2,000000
(1,000000;0,000000;0,000000),	1,000000

(1,500000;1,250000;1,000000),	4,812500
(1,000000;1,000000;0,000000),	2,000000
(1,000000;0,000000;0,000000),	1,000000

(0,500000;-0,250000;-1,000000),	1,312500
(1,000000;1,000000;0,000000),	2,000000
(1,000000;0,000000;0,000000),	1,000000

(0,750000;-0,125000;-0,500000),	0,828125
(1,000000;0,500000;0,000000),	1,250000
(1,000000;0,000000;0,000000),	1,000000

(0,750000;-0,125000;-0,500000),	0,828125
(0,937500;0,218750;-0,125000),	0,942383
(1,000000;0,000000;0,000000),	1,000000

(0,750000;-0,125000;-0,500000),	0,828125
(0,937500;0,218750;-0,125000),	0,942383
(0,687500;0,093750;-0,625000),	0,872070

(0,750000;-0,125000;-0,500000),	0,828125
(0,843750;0,046875;-0,312500),	0,811768
(0,718750;-0,015625;-0,562500),	0,833252

(0,750000;-0,125000;-0,500000),	0,828125
(0,843750;0,046875;-0,312500),	0,811768
(0,757812;-0,027344;-0,484375),	0,809647

(0,753906;-0,076172;-0,492188),	0,816425
(0,800781;0,009766;-0,398438),	0,800098
(0,757812;-0,027344;-0,484375),	0,809647

