Число вычислений значений целевой функции до остановки: 148
Итоговое решение: (-0.0625;0.3125;-0.125) = 0.117188
Время работы алгоритма: 0.03 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(0,000000;1,000000;1,000000),	2,000000
(3,000000;1,000000;0,000000),	10,000000

(1,000000;0,000000;-1,000000),	2,000000
(0,000000;1,000000;1,000000),	2,000000
(3,000000;1,000000;0,000000),	10,000000

(1,000000;0,000000;-1,000000),	2,000000
(0,000000;1,000000;1,000000),	2,000000
(1,750000;0,750000;0,000000),	3,625000

(1,000000;0,000000;-1,000000),	2,000000
(0,000000;1,000000;1,000000),	2,000000
(-0,750000;0,250000;0,000000),	0,625000

(0,125000;0,125000;-0,500000),	0,281250
(-0,375000;0,625000;0,500000),	0,781250
(-0,750000;0,250000;0,000000),	0,625000

(0,125000;0,125000;-0,500000),	0,281250
(-0,125000;0,375000;0,000000),	0,156250
(-0,312500;0,187500;-0,250000),	0,195312

(0,000000;0,250000;-0,250000),	0,125000
(-0,125000;0,375000;0,000000),	0,156250
(-0,218750;0,281250;-0,125000),	0,142578

(0,000000;0,250000;-0,250000),	0,125000
(-0,062500;0,312500;-0,125000),	0,117188
(-0,109375;0,265625;-0,187500),	0,117676

