Число вычислений значений целевой функции до остановки: 208
Итоговое решение: (0;0;2;1) = 4
Время работы алгоритма: 0.258 секунд.
История поиска:
(1,000000;-1,000000;2,000000;0,000000),	6,000000
(2,000000;2,000000;2,000000;3,000000),	12,000000
(0,000000;0,000000;2,000000;1,000000),	4,000000
(2,000000;2,000000;2,000000;2,000000),	12,000000

(1,000000;-1,000000;2,000000;0,000000),	6,000000
(0,000000;-1,333333;2,000000;-1,000000),	5,777778
(0,000000;0,000000;2,000000;1,000000),	4,000000
(2,000000;2,000000;2,000000;2,000000),	12,000000

(0,500000;-0,500000;2,000000;0,500000),	4,500000
(0,000000;-0,666667;2,000000;0,000000),	4,444444
(0,000000;0,000000;2,000000;1,000000),	4,000000
(1,000000;1,000000;2,000000;1,500000),	6,000000

(0,250000;-0,250000;2,000000;0,750000),	4,125000
(0,000000;-0,333333;2,000000;0,500000),	4,111111
(0,000000;0,000000;2,000000;1,000000),	4,000000
(0,500000;0,500000;2,000000;1,250000),	4,500000

(0,125000;-0,125000;2,000000;0,875000),	4,031250
(0,000000;-0,166667;2,000000;0,750000),	4,027778
(0,000000;0,000000;2,000000;1,000000),	4,000000
(0,250000;0,250000;2,000000;1,125000),	4,125000

(0,062500;-0,062500;2,000000;0,937500),	4,007812
(0,000000;-0,083333;2,000000;0,875000),	4,006944
(0,000000;0,000000;2,000000;1,000000),	4,000000
(0,125000;0,125000;2,000000;1,062500),	4,031250

(0,031250;-0,031250;2,000000;0,968750),	4,001953
(0,000000;-0,041667;2,000000;0,937500),	4,001736
(0,000000;0,000000;2,000000;1,000000),	4,000000
(0,062500;0,062500;2,000000;1,031250),	4,007812

