Число вычислений значений целевой функции до остановки: 193
Итоговое решение: (2;0;0) = 4
Время работы алгоритма: 0.047 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(2,000000;1,000000;3,000000),	14,000000
(2,000000;1,000000;-1,000000),	6,000000

(2,000000;2,000000;2,000000),	12,000000
(2,000000;2,000000;-2,000000),	12,000000
(2,000000;1,000000;-1,000000),	6,000000

(2,000000;1,500000;0,500000),	6,500000
(2,000000;1,500000;-1,500000),	8,500000
(2,000000;1,000000;-1,000000),	6,000000

(2,000000;1,500000;0,500000),	6,500000
(2,000000;1,000000;1,000000),	6,000000
(2,000000;1,000000;-1,000000),	6,000000

(2,000000;0,000000;-1,000000),	5,000000
(2,000000;1,000000;1,000000),	6,000000
(2,000000;1,000000;-1,000000),	6,000000

(2,000000;0,000000;-1,000000),	5,000000
(2,000000;0,500000;0,000000),	4,250000
(2,000000;0,500000;-1,000000),	5,250000

(2,000000;0,000000;-1,000000),	5,000000
(2,000000;0,500000;0,000000),	4,250000
(2,000000;0,000000;0,000000),	4,000000

(2,000000;0,000000;-0,500000),	4,250000
(2,000000;0,250000;0,000000),	4,062500
(2,000000;0,000000;0,000000),	4,000000

(2,000000;0,000000;-0,250000),	4,062500
(2,000000;0,125000;0,000000),	4,015625
(2,000000;0,000000;0,000000),	4,000000

(2,000000;0,000000;-0,125000),	4,015625
(2,000000;0,062500;0,000000),	4,003906
(2,000000;0,000000;0,000000),	4,000000

