Число вычислений значений целевой функции до остановки: 194
Итоговое решение: (-0.3125;0.875;-0.0625) = 0.867188
Время работы алгоритма: 0.193 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(3,000000;2,000000;-1,000000),	14,000000
(0,000000;1,000000;0,000000),	1,000000

(2,000000;2,000000;2,000000),	12,000000
(-1,000000;1,000000;3,000000),	11,000000
(0,000000;1,000000;0,000000),	1,000000

(-3,000000;0,000000;1,000000),	10,000000
(-1,000000;1,000000;3,000000),	11,000000
(0,000000;1,000000;0,000000),	1,000000

(-3,000000;0,000000;1,000000),	10,000000
(-2,000000;0,000000;-2,000000),	8,000000
(0,000000;1,000000;0,000000),	1,000000

(-1,500000;0,500000;0,500000),	2,750000
(-1,000000;0,500000;-1,000000),	2,250000
(0,000000;1,000000;0,000000),	1,000000

(-0,750000;0,750000;0,250000),	1,187500
(-0,500000;0,750000;-0,500000),	1,062500
(0,000000;1,000000;0,000000),	1,000000

(-0,375000;0,875000;0,125000),	0,921875
(-0,250000;0,875000;-0,250000),	0,890625
(0,000000;1,000000;0,000000),	1,000000

(-0,375000;0,875000;0,125000),	0,921875
(-0,250000;0,875000;-0,250000),	0,890625
(-0,156250;0,937500;-0,031250),	0,904297

(-0,312500;0,875000;-0,062500),	0,867188
(-0,250000;0,875000;-0,250000),	0,890625
(-0,203125;0,906250;-0,140625),	0,882324

(-0,312500;0,875000;-0,062500),	0,867188
(-0,281250;0,875000;-0,156250),	0,869141
(-0,257812;0,890625;-0,101562),	0,869995

