Число вычислений значений целевой функции до остановки: 473
Итоговое решение: (-0.00308642;2;-0.0324074;4.31019) = 4.00106
Время работы алгоритма: 1.721 секунд.
История поиска:
(2,000000;2,000000;2,000000;0,000000),	12,000000
(1,000000;2,000000;1,000000;2,000000),	6,000000
(2,000000;2,000000;2,000000;2,000000),	12,000000
(1,000000;2,000000;0,000000;2,000000),	5,000000

(0,666667;2,000000;0,000000;4,000000),	4,444444
(1,000000;2,000000;1,000000;2,000000),	6,000000
(2,000000;2,000000;2,000000;2,000000),	12,000000
(1,000000;2,000000;0,000000;2,000000),	5,000000

(0,666667;2,000000;0,000000;4,000000),	4,444444
(1,000000;2,000000;1,000000;2,000000),	6,000000
(-0,222222;2,000000;-1,333333;3,333333),	5,827160
(1,000000;2,000000;0,000000;2,000000),	5,000000

(0,666667;2,000000;0,000000;4,000000),	4,444444
(0,833333;2,000000;0,500000;3,000000),	4,944444
(0,222222;2,000000;-0,666667;3,666667),	4,493827
(0,833333;2,000000;0,000000;3,000000),	4,694444

(0,666667;2,000000;0,000000;4,000000),	4,444444
(0,750000;2,000000;0,250000;3,500000),	4,625000
(0,444444;2,000000;-0,333333;3,833333),	4,308642
(0,750000;2,000000;0,000000;3,500000),	4,562500

(0,666667;2,000000;0,000000;4,000000),	4,444444
(0,490741;2,000000;-0,472222;4,055556),	4,463820
(0,444444;2,000000;-0,333333;3,833333),	4,308642
(0,750000;2,000000;0,000000;3,500000),	4,562500

(0,666667;2,000000;0,000000;4,000000),	4,444444
(0,490741;2,000000;-0,472222;4,055556),	4,463820
(0,444444;2,000000;-0,333333;3,833333),	4,308642
(0,317901;2,000000;-0,537037;4,425926),	4,389470

(0,666667;2,000000;0,000000;4,000000),	4,444444
(0,447531;2,000000;0,074074;4,148148),	4,205771
(0,444444;2,000000;-0,333333;3,833333),	4,308642
(0,317901;2,000000;-0,537037;4,425926),	4,389470

(0,139918;2,000000;-0,530864;4,271605),	4,301394
(0,447531;2,000000;0,074074;4,148148),	4,205771
(0,444444;2,000000;-0,333333;3,833333),	4,308642
(0,317901;2,000000;-0,537037;4,425926),	4,389470

(0,139918;2,000000;-0,530864;4,271605),	4,301394
(0,447531;2,000000;0,074074;4,148148),	4,205771
(0,444444;2,000000;-0,333333;3,833333),	4,308642
(0,370027;2,000000;0,010288;3,742798),	4,137026

(0,139918;2,000000;-0,530864;4,271605),	4,301394
(0,447531;2,000000;0,074074;4,148148),	4,205771
(0,068587;2,000000;0,220165;4,495885),	4,053177
(0,370027;2,000000;0,010288;3,742798),	4,137026

(0,104252;2,000000;-0,155350;4,383745),	4,035002
(0,258059;2,000000;0,147119;4,322016),	4,088239
(0,068587;2,000000;0,220165;4,495885),	4,053177
(0,219307;2,000000;0,115226;4,119342),	4,061373

(0,104252;2,000000;-0,155350;4,383745),	4,035002
(-0,123971;2,000000;-0,114198;4,354938),	4,028410
(0,068587;2,000000;0,220165;4,495885),	4,053177
(0,219307;2,000000;0,115226;4,119342),	4,061373

(0,104252;2,000000;-0,155350;4,383745),	4,035002
(-0,123971;2,000000;-0,114198;4,354938),	4,028410
(0,068587;2,000000;0,220165;4,495885),	4,053177
(0,117798;2,000000;0,049383;4,265432),	4,016315

(0,111025;2,000000;-0,052984;4,324588),	4,015134
(-0,003086;2,000000;-0,032407;4,310185),	4,001060
(0,093193;2,000000;0,134774;4,380658),	4,026849
(0,117798;2,000000;0,049383;4,265432),	4,016315

(0,053969;2,000000;-0,042695;4,317387),	4,004736
(-0,003086;2,000000;-0,032407;4,310185),	4,001060
(0,045053;2,000000;0,051183;4,345422),	4,004649
(0,057356;2,000000;0,008488;4,287809),	4,003362

