Число вычислений значений целевой функции до остановки: 131
Итоговое решение: (1.65625;1.375;-0.59375) = 4.98633
Время работы алгоритма: 0.032 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(3,000000;0,000000;0,000000),	9,000000
(1,000000;2,000000;-1,000000),	6,000000

(1,500000;2,000000;0,500000),	6,500000
(2,000000;1,000000;-0,500000),	5,250000
(1,000000;2,000000;-1,000000),	6,000000

(1,750000;1,500000;0,000000),	5,312500
(2,000000;1,000000;-0,500000),	5,250000
(1,500000;1,500000;-0,750000),	5,062500

(1,625000;1,500000;-0,375000),	5,031250
(1,750000;1,250000;-0,625000),	5,015625
(1,500000;1,500000;-0,750000),	5,062500

(1,687500;1,375000;-0,500000),	4,988281
(1,750000;1,250000;-0,625000),	5,015625
(1,625000;1,375000;-0,687500),	5,003906

(1,687500;1,375000;-0,500000),	4,988281
(1,703125;1,312500;-0,609375),	4,994629
(1,625000;1,375000;-0,687500),	5,003906

(1,687500;1,375000;-0,500000),	4,988281
(1,695312;1,343750;-0,554688),	4,987427
(1,656250;1,375000;-0,593750),	4,986328

