Число вычислений значений целевой функции до остановки: 233
Итоговое решение: (1.03125;0.529297;2.68164) = 8.53483
Время работы алгоритма: 0.058 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(-1,000000;3,000000;3,000000),	19,000000
(3,000000;0,000000;2,000000),	13,000000

(2,000000;2,000000;2,000000),	12,000000
(0,500000;2,500000;2,500000),	12,750000
(2,500000;1,000000;2,000000),	11,250000

(2,250000;1,500000;2,000000),	11,312500
(1,500000;1,750000;2,250000),	10,375000
(2,500000;1,000000;2,000000),	11,250000

(1,500000;1,125000;2,375000),	9,156250
(1,500000;1,750000;2,250000),	10,375000
(2,500000;1,000000;2,000000),	11,250000

(1,500000;1,125000;2,375000),	9,156250
(1,500000;1,750000;2,250000),	10,375000
(2,000000;1,218750;2,156250),	10,134766

(1,500000;1,125000;2,375000),	9,156250
(2,000000;0,593750;2,281250),	9,556641
(2,000000;1,218750;2,156250),	10,134766

(1,500000;1,125000;2,375000),	9,156250
(2,000000;0,593750;2,281250),	9,556641
(1,250000;0,140625;2,671875),	8,721191

(1,500000;1,125000;2,375000),	9,156250
(0,750000;0,671875;2,765625),	8,662598
(1,250000;0,140625;2,671875),	8,721191

(1,125000;0,898438;2,570312),	8,679321
(0,750000;0,671875;2,765625),	8,662598
(1,000000;0,406250;2,718750),	8,556641

(1,062500;0,652344;2,644531),	8,548004
(0,875000;0,539062;2,742188),	8,575806
(1,000000;0,406250;2,718750),	8,556641

(1,062500;0,652344;2,644531),	8,548004
(1,187500;0,519531;2,621094),	8,550201
(1,000000;0,406250;2,718750),	8,556641

(1,062500;0,652344;2,644531),	8,548004
(1,125000;0,585938;2,632812),	8,540649
(1,031250;0,529297;2,681641),	8,534828

