Число вычислений значений целевой функции до остановки: 357
Итоговое решение: (-0.0104167;-0.00347222;0.00694444) = 0.000168789
Время работы алгоритма: 0.166 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(3,000000;2,000000;2,000000),	17,000000
(2,000000;3,000000;2,000000),	17,000000
(2,000000;2,000000;3,000000),	17,000000

(2,000000;2,000000;2,000000),	12,000000
(1,000000;2,666667;2,666667),	15,222222
(2,000000;3,000000;2,000000),	17,000000
(2,000000;2,000000;3,000000),	17,000000

(2,000000;2,000000;2,000000),	12,000000
(1,000000;2,666667;2,666667),	15,222222
(1,333333;1,444444;3,111111),	13,543210
(2,000000;2,000000;3,000000),	17,000000

(2,000000;2,000000;2,000000),	12,000000
(1,000000;2,666667;2,666667),	15,222222
(1,333333;1,444444;3,111111),	13,543210
(0,333333;2,111111;1,777778),	7,728395

(2,000000;2,000000;2,000000),	12,000000
(1,666667;0,222222;1,555556),	5,246914
(1,333333;1,444444;3,111111),	13,543210
(0,333333;2,111111;1,777778),	7,728395

(2,000000;2,000000;2,000000),	12,000000
(1,666667;0,222222;1,555556),	5,246914
(1,333333;1,444444;-0,888889),	4,654321
(0,333333;2,111111;1,777778),	7,728395

(-0,666667;-0,222222;-1,555556),	2,913580
(1,666667;0,222222;1,555556),	5,246914
(1,333333;1,444444;-0,888889),	4,654321
(0,333333;2,111111;1,777778),	7,728395

(-0,666667;-0,222222;-1,555556),	2,913580
(0,500000;-0,000000;-0,000000),	0,250000
(0,333333;0,611111;-1,222222),	1,978395
(-0,166667;0,944444;0,111111),	0,932099

(-0,083333;-0,111111;-0,777778),	0,624228
(0,500000;-0,000000;-0,000000),	0,250000
(0,416667;0,305556;-0,611111),	0,640432
(0,166667;0,472222;0,055556),	0,253858

(-0,083333;-0,111111;-0,777778),	0,624228
(0,500000;-0,000000;-0,000000),	0,250000
(-0,027778;-0,064815;0,129630),	0,021776
(0,166667;0,472222;0,055556),	0,253858

(-0,055556;-0,087963;-0,324074),	0,115848
(0,236111;-0,032407;0,064815),	0,061000
(-0,027778;-0,064815;0,129630),	0,021776
(0,069444;0,203704;0,092593),	0,054891

(-0,041667;-0,076389;-0,097222),	0,017024
(0,104167;-0,048611;0,097222),	0,022666
(-0,027778;-0,064815;0,129630),	0,021776
(0,020833;0,069444;0,111111),	0,017602

(-0,041667;-0,076389;-0,097222),	0,017024
(-0,136574;0,000772;-0,001543),	0,018655
(-0,027778;-0,064815;0,129630),	0,021776
(0,020833;0,069444;0,111111),	0,017602

(-0,041667;-0,076389;-0,097222),	0,017024
(-0,089120;-0,037809;-0,049383),	0,011811
(-0,034722;-0,070602;0,016204),	0,006453
(-0,010417;-0,003472;0,006944),	0,000169

