Число вычислений значений целевой функции до остановки: 174
Итоговое решение: (0;0;0) = 0
Время работы алгоритма: 0.448 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(2,000000;0,000000;1,000000),	5,000000
(0,000000;0,000000;0,000000),	0,000000
(0,000000;2,000000;2,000000),	8,000000

(-0,666667;-0,666667;0,000000),	0,888889
(2,000000;0,000000;1,000000),	5,000000
(0,000000;0,000000;0,000000),	0,000000
(0,000000;2,000000;2,000000),	8,000000

(-0,333333;-0,333333;0,000000),	0,222222
(1,000000;0,000000;0,500000),	1,250000
(0,000000;0,000000;0,000000),	0,000000
(0,000000;1,000000;1,000000),	2,000000

(-0,166667;-0,166667;0,000000),	0,055556
(0,500000;0,000000;0,250000),	0,312500
(0,000000;0,000000;0,000000),	0,000000
(0,000000;0,500000;0,500000),	0,500000

(-0,083333;-0,083333;0,000000),	0,013889
(0,250000;0,000000;0,125000),	0,078125
(0,000000;0,000000;0,000000),	0,000000
(0,000000;0,250000;0,250000),	0,125000

(-0,041667;-0,041667;0,000000),	0,003472
(0,125000;0,000000;0,062500),	0,019531
(0,000000;0,000000;0,000000),	0,000000
(0,000000;0,125000;0,125000),	0,031250

(-0,020833;-0,020833;0,000000),	0,000868
(0,062500;0,000000;0,031250),	0,004883
(0,000000;0,000000;0,000000),	0,000000
(0,000000;0,062500;0,062500),	0,007812

