Число вычислений значений целевой функции до остановки: 416
Итоговое решение: (-0.00784465;-0.0745885;0.00128601) = 0.00562663
Время работы алгоритма: 0.319 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(3,000000;2,000000;0,000000),	13,000000
(2,000000;0,000000;2,000000),	8,000000
(1,000000;0,000000;0,000000),	1,000000

(2,000000;2,000000;2,000000),	12,000000
(0,333333;-0,666667;2,666667),	7,666667
(2,000000;0,000000;2,000000),	8,000000
(1,000000;0,000000;0,000000),	1,000000

(0,222222;-2,444444;1,111111),	7,259259
(0,333333;-0,666667;2,666667),	7,666667
(2,000000;0,000000;2,000000),	8,000000
(1,000000;0,000000;0,000000),	1,000000

(0,222222;-2,444444;1,111111),	7,259259
(0,333333;-0,666667;2,666667),	7,666667
(-0,962963;-2,074074;0,518519),	5,497942
(1,000000;0,000000;0,000000),	1,000000

(0,611111;-1,222222;0,555556),	2,175926
(0,666667;-0,333333;1,333333),	2,333333
(0,018519;-1,037037;0,259259),	1,143004
(1,000000;0,000000;0,000000),	1,000000

(0,611111;-1,222222;0,555556),	2,175926
(0,604938;-0,543210;0,802469),	1,304984
(0,018519;-1,037037;0,259259),	1,143004
(1,000000;0,000000;0,000000),	1,000000

(0,401235;0,864198;-0,049383),	0,910265
(0,604938;-0,543210;0,802469),	1,304984
(0,018519;-1,037037;0,259259),	1,143004
(1,000000;0,000000;0,000000),	1,000000

(0,401235;0,864198;-0,049383),	0,910265
(0,341564;0,427984;-0,662551),	0,738810
(0,018519;-1,037037;0,259259),	1,143004
(1,000000;0,000000;0,000000),	1,000000

(0,371399;0,646091;-0,355967),	0,682083
(0,341564;0,427984;-0,662551),	0,738810
(0,180041;-0,304527;-0,201646),	0,165813
(0,670782;0,213992;-0,331276),	0,605484

(0,371399;0,646091;-0,355967),	0,682083
(0,473251;-0,057613;0,069959),	0,232180
(0,180041;-0,304527;-0,201646),	0,165813
(0,670782;0,213992;-0,331276),	0,605484

(0,275720;0,170782;-0,278807),	0,182921
(0,326646;-0,181070;-0,065844),	0,143819
(0,180041;-0,304527;-0,201646),	0,165813
(0,425412;-0,045267;-0,266461),	0,254026

(0,275720;0,170782;-0,278807),	0,182921
(0,326646;-0,181070;-0,065844),	0,143819
(0,180041;-0,304527;-0,201646),	0,165813
(-0,068416;-0,224280;-0,013374),	0,055161

(0,103652;-0,026749;-0,146091),	0,032802
(0,129115;-0,202675;-0,039609),	0,059317
(0,055813;-0,264403;-0,107510),	0,084583
(-0,068416;-0,224280;-0,013374),	0,055161

(0,103652;-0,026749;-0,146091),	0,032802
(0,129115;-0,202675;-0,039609),	0,059317
(0,052726;0,075103;0,015947),	0,008675
(-0,068416;-0,224280;-0,013374),	0,055161

(0,103652;-0,026749;-0,146091),	0,032802
(-0,070473;0,085391;-0,056070),	0,015402
(0,052726;0,075103;0,015947),	0,008675
(-0,068416;-0,224280;-0,013374),	0,055161

(0,078189;0,024177;-0,065072),	0,010932
(-0,008873;0,080247;-0,020062),	0,006921
(0,052726;0,075103;0,015947),	0,008675
(-0,007845;-0,074588;0,001286),	0,005627

