Число вычислений значений целевой функции до остановки: 208
Итоговое решение: (0.0625;0;0) = 0.00390625
Время работы алгоритма: 0.048 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(0,000000;1,000000;1,000000),	2,000000
(2,000000;0,000000;0,000000),	4,000000

(0,000000;-1,000000;-1,000000),	2,000000
(0,000000;1,000000;1,000000),	2,000000
(2,000000;0,000000;0,000000),	4,000000

(0,000000;-1,000000;-1,000000),	2,000000
(0,000000;1,000000;1,000000),	2,000000
(1,000000;0,000000;0,000000),	1,000000

(0,500000;-0,500000;-0,500000),	0,750000
(0,500000;0,500000;0,500000),	0,750000
(1,000000;0,000000;0,000000),	1,000000

(0,500000;-0,500000;-0,500000),	0,750000
(0,500000;0,500000;0,500000),	0,750000
(-0,500000;0,000000;0,000000),	0,250000

(0,000000;-0,250000;-0,250000),	0,125000
(0,000000;0,250000;0,250000),	0,125000
(-0,500000;0,000000;0,000000),	0,250000

(0,000000;-0,250000;-0,250000),	0,125000
(0,000000;0,250000;0,250000),	0,125000
(-0,250000;0,000000;0,000000),	0,062500

(-0,125000;-0,125000;-0,125000),	0,046875
(-0,125000;0,125000;0,125000),	0,046875
(-0,250000;0,000000;0,000000),	0,062500

(-0,125000;-0,125000;-0,125000),	0,046875
(-0,125000;0,125000;0,125000),	0,046875
(0,125000;0,000000;0,000000),	0,015625

(0,000000;-0,062500;-0,062500),	0,007812
(0,000000;0,062500;0,062500),	0,007812
(0,125000;0,000000;0,000000),	0,015625

(0,000000;-0,062500;-0,062500),	0,007812
(0,000000;0,062500;0,062500),	0,007812
(0,062500;0,000000;0,000000),	0,003906

