Число вычислений значений целевой функции до остановки: 172
Итоговое решение: (0;2.375;0.875) = 6.40625
Время работы алгоритма: 0.037 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(1,000000;3,000000;-1,000000),	11,000000
(1,000000;2,000000;2,000000),	9,000000

(0,000000;3,000000;-1,000000),	10,000000
(1,000000;3,000000;-1,000000),	11,000000
(1,000000;2,000000;2,000000),	9,000000

(0,000000;3,000000;-1,000000),	10,000000
(0,000000;2,000000;2,000000),	8,000000
(1,000000;2,000000;2,000000),	9,000000

(0,000000;2,500000;0,500000),	6,500000
(0,000000;2,000000;2,000000),	8,000000
(0,500000;2,000000;2,000000),	8,250000

(0,000000;2,500000;0,500000),	6,500000
(0,000000;2,000000;2,000000),	8,000000
(-0,500000;2,500000;0,500000),	6,750000

(0,000000;2,500000;0,500000),	6,500000
(0,000000;2,250000;1,250000),	6,625000
(-0,250000;2,500000;0,500000),	6,562500

(0,000000;2,500000;0,500000),	6,500000
(0,000000;2,375000;0,875000),	6,406250
(-0,125000;2,500000;0,500000),	6,515625

(0,000000;2,500000;0,500000),	6,500000
(0,000000;2,375000;0,875000),	6,406250
(0,125000;2,375000;0,875000),	6,421875

(0,000000;2,437500;0,687500),	6,414062
(0,000000;2,375000;0,875000),	6,406250
(0,062500;2,375000;0,875000),	6,410156

