Число вычислений значений целевой функции до остановки: 153
Итоговое решение: (0;0.4375;-0.34375) = 0.30957
Время работы алгоритма: 0.032 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(0,000000;2,000000;2,000000),	8,000000
(0,000000;0,000000;-1,000000),	1,000000

(-2,000000;0,000000;-1,000000),	5,000000
(0,000000;2,000000;2,000000),	8,000000
(0,000000;0,000000;-1,000000),	1,000000

(-1,000000;0,000000;-1,000000),	2,000000
(0,000000;1,000000;0,500000),	1,250000
(0,000000;0,000000;-1,000000),	1,000000

(-0,500000;0,000000;-1,000000),	1,250000
(0,000000;0,500000;-0,250000),	0,312500
(0,000000;0,000000;-1,000000),	1,000000

(0,500000;0,500000;-0,250000),	0,562500
(0,000000;0,500000;-0,250000),	0,312500
(0,000000;0,000000;-1,000000),	1,000000

(0,250000;0,500000;-0,250000),	0,375000
(0,000000;0,500000;-0,250000),	0,312500
(0,000000;0,250000;-0,625000),	0,453125

(0,125000;0,500000;-0,250000),	0,328125
(0,000000;0,500000;-0,250000),	0,312500
(0,000000;0,375000;-0,437500),	0,332031

(0,062500;0,500000;-0,250000),	0,316406
(0,000000;0,500000;-0,250000),	0,312500
(0,000000;0,437500;-0,343750),	0,309570

