Число вычислений значений целевой функции до остановки: 297
Итоговое решение: (0.0833333;0.270833;-0.0833333;1.3125) = 0.0872396
Время работы алгоритма: 1.064 секунд.
История поиска:
(2,000000;2,000000;2,000000;2,000000),	12,000000
(0,000000;1,000000;1,000000;-1,000000),	2,000000
(1,000000;0,000000;0,000000;2,000000),	1,000000
(-1,000000;0,000000;-1,000000;2,000000),	2,000000

(1,000000;1,166667;1,000000;1,500000),	3,361111
(0,000000;1,000000;1,000000;-1,000000),	2,000000
(1,000000;0,000000;0,000000;2,000000),	1,000000
(-1,000000;0,000000;-1,000000;2,000000),	2,000000

(0,500000;0,750000;0,500000;1,250000),	1,062500
(0,000000;1,000000;1,000000;-1,000000),	2,000000
(1,000000;0,000000;0,000000;2,000000),	1,000000
(-1,000000;0,000000;-1,000000;2,000000),	2,000000

(0,750000;0,375000;0,250000;1,625000),	0,765625
(0,500000;0,500000;0,500000;0,500000),	0,750000
(1,000000;0,000000;0,000000;2,000000),	1,000000
(0,000000;0,000000;-0,500000;2,000000),	0,250000

(0,750000;0,375000;0,250000;1,625000),	0,765625
(0,500000;0,500000;0,500000;0,500000),	0,750000
(-0,166667;0,583333;0,166667;0,750000),	0,395833
(0,000000;0,000000;-0,500000;2,000000),	0,250000

(-0,527778;0,347222;-0,138889;0,541667),	0,418403
(0,500000;0,500000;0,500000;0,500000),	0,750000
(-0,166667;0,583333;0,166667;0,750000),	0,395833
(0,000000;0,000000;-0,500000;2,000000),	0,250000

(-0,263889;0,173611;-0,319444;1,270833),	0,201823
(0,250000;0,250000;0,000000;1,250000),	0,125000
(-0,083333;0,291667;-0,166667;1,375000),	0,119792
(0,000000;0,000000;-0,500000;2,000000),	0,250000

(-0,173611;0,232639;-0,243056;1,322917),	0,143338
(0,083333;0,270833;-0,083333;1,312500),	0,087240
(-0,083333;0,291667;-0,166667;1,375000),	0,119792
(-0,041667;0,145833;-0,333333;1,687500),	0,134115

(0,145833;0,239583;-0,145833;1,593750),	0,099935
(0,083333;0,270833;-0,083333;1,312500),	0,087240
(-0,083333;0,291667;-0,166667;1,375000),	0,119792
(-0,041667;0,145833;-0,333333;1,687500),	0,134115

(0,114583;0,255208;-0,114583;1,453125),	0,091390
(0,083333;0,270833;-0,083333;1,312500),	0,087240
(-0,000000;0,281250;-0,125000;1,343750),	0,094727
(0,020833;0,208333;-0,208333;1,500000),	0,087240

