Число вычислений значений целевой функции до остановки: 170
Итоговое решение: (0;-0.5;0.75) = 0.8125
Время работы алгоритма: 0.042 секунд.
История поиска:
(2,000000;2,000000;2,000000),	12,000000
(1,000000;0,000000;1,000000),	2,000000
(0,000000;2,000000;2,000000),	8,000000

(-1,000000;0,000000;1,000000),	2,000000
(1,000000;0,000000;1,000000),	2,000000
(0,000000;2,000000;2,000000),	8,000000

(-1,000000;0,000000;1,000000),	2,000000
(1,000000;0,000000;1,000000),	2,000000
(0,000000;1,000000;1,500000),	3,250000

(-1,000000;0,000000;1,000000),	2,000000
(1,000000;0,000000;1,000000),	2,000000
(0,000000;-1,000000;0,500000),	1,250000

(-0,500000;-0,500000;0,750000),	1,062500
(0,500000;-0,500000;0,750000),	1,062500
(0,000000;-1,000000;0,500000),	1,250000

(-0,500000;-0,500000;0,750000),	1,062500
(0,500000;-0,500000;0,750000),	1,062500
(0,000000;0,000000;1,000000),	1,000000

(-0,250000;-0,250000;0,875000),	0,890625
(0,250000;-0,250000;0,875000),	0,890625
(0,000000;0,000000;1,000000),	1,000000

(-0,250000;-0,250000;0,875000),	0,890625
(0,250000;-0,250000;0,875000),	0,890625
(0,000000;-0,500000;0,750000),	0,812500

(-0,125000;-0,375000;0,812500),	0,816406
(0,125000;-0,375000;0,812500),	0,816406
(0,000000;-0,500000;0,750000),	0,812500

