Число вычислений значений целевой функции до остановки: 314
Итоговое решение: (-0.00183105;-0.00836182) = 0.0261612
Время работы алгоритма: 0.103 секунд.
История поиска:
(-1,000000;1,000000),	3,625385
(1,000000;4,000000),	8,836639
(3,000000;3,000000),	9,023767

(-1,000000;1,000000),	3,625385
(1,000000;4,000000),	8,836639
(-3,000000;2,000000),	7,988911

(-1,000000;1,000000),	3,625385
(0,000000;2,500000),	7,674512
(-2,000000;1,500000),	7,674512

(-1,000000;1,000000),	3,625385
(-3,000000;0,000000),	6,914978
(-2,000000;1,500000),	7,674512

(-1,000000;1,000000),	3,625385
(-3,000000;0,000000),	6,914978
(-2,000000;-0,500000),	6,776153

(-1,000000;1,000000),	3,625385
(0,000000;0,500000),	3,083653
(-2,000000;-0,500000),	6,776153

(-1,000000;1,000000),	3,625385
(0,000000;0,500000),	3,083653
(-1,250000;0,125000),	4,549595

(-0,500000;0,750000),	4,505451
(0,000000;0,500000),	3,083653
(-0,625000;0,312500),	4,020285

(0,062500;-0,281250),	2,077162
(0,000000;0,500000),	3,083653
(-0,625000;0,312500),	4,020285

(0,062500;-0,281250),	2,077162
(0,000000;0,500000),	3,083653
(-0,296875;0,210938),	2,745646

(0,062500;-0,281250),	2,077162
(0,031250;0,109375),	0,634014
(-0,117188;-0,035156),	0,702146

(0,046875;-0,085938),	0,515541
(0,031250;0,109375),	0,634014
(-0,042969;0,037109),	0,244607

(0,001953;-0,024414),	0,085169
(-0,005859;0,073242),	0,345402
(-0,042969;0,037109),	0,244607

(0,001953;-0,024414),	0,085169
(-0,013184;0,039795),	0,164745
(-0,042969;0,037109),	0,244607

(0,001953;-0,024414),	0,085169
(-0,013184;0,039795),	0,164745
(0,031738;-0,021729),	0,147791

(0,001953;-0,024414),	0,085169
(-0,005615;0,007690),	0,029346
(0,016846;-0,023071),	0,102410

(0,001953;-0,024414),	0,085169
(-0,005615;0,007690),	0,029346
(-0,020508;0,006348),	0,072948

(-0,001831;-0,008362),	0,026161
(-0,005615;0,007690),	0,029346
(-0,013062;0,007019),	0,047786

(-0,001831;-0,008362),	0,026161
(-0,005615;0,007690),	0,029346
(0,005615;-0,007690),	0,029346

